"key","species","kingdom","phylum","class","order","family","genus"
110496,"Diastyloides scaber","Animalia","Arthropoda","Malacostraca","Cumacea","Diastylidae","Diastyloides"
182612,"Procampylaspis inermis","Animalia","Arthropoda","Malacostraca","Cumacea","Nannastacidae","Procampylaspis"
110549,"Campylaspis laticarpa","Animalia","Arthropoda","Malacostraca","Cumacea","Nannastacidae","Campylaspis"
110537,"Campylaspis affinis","Animalia","Arthropoda","Malacostraca","Cumacea","Nannastacidae","Campylaspis"
182243,"Murilamprops brasiliensis","Animalia","Arthropoda","Malacostraca","Cumacea","Lampropidae","Murilamprops"
158351,"Atlantopandalus propinqvus","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Atlantopandalus"
478769,"Typhlotanais spinicauda","Animalia","Arthropoda","Malacostraca","Tanaidacea","Typhlotanaidae","Typhlotanais"
124993,"Ophiacantha lineata","Animalia","Echinodermata","Ophiuroidea","Ophiacanthida","Ophiacanthidae","Ophiacantha"
183313,"Ophiocymbium cavernosum","Animalia","Echinodermata","Ophiuroidea","Ophioscolecida","Ophioscolecidae","Ophiocymbium"
124837,"Anthophiura ingolfi","Animalia","Echinodermata","Ophiuroidea","Ophiurida",NA,"Anthophiura"
152894,"Leptaxinus minutus","Animalia","Mollusca","Bivalvia","Lucinida","Thyasiridae","Leptaxinus"
156872,"Myonera limatula","Animalia","Mollusca","Bivalvia",NA,"Cuspidariidae","Myonera"
139343,"Pleurotomella benedicti","Animalia","Mollusca","Gastropoda","Neogastropoda","Raphitomidae","Pleurotomella"
139316,"Oenopota dictyophora","Animalia","Mollusca","Gastropoda","Neogastropoda","Mangeliidae","Oenopota"
129127,"Diplobrachia capillaris","Animalia","Annelida","Polychaeta","Sabellida","Siboglinidae","Diplobrachia"
131099,"Sphaerodoropsis sibuetae","Animalia","Annelida","Polychaeta","Phyllodocida","Sphaerodoridae","Sphaerodoropsis"
131090,"Sphaerodoropsis chardyi","Animalia","Annelida","Polychaeta","Phyllodocida","Sphaerodoridae","Sphaerodoropsis"
131079,"Clavodorum fauchaldi","Animalia","Annelida","Polychaeta","Phyllodocida","Sphaerodoridae","Clavodorum"
558845,"Prionospio pulchra","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Prionospio"
105893,"Rajella bigelowi","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Rajella"
196804,"Climacodium frauenfeldianum","Chromista","Bacillariophyta","Bacillariophyceae","Hemiaulales","Hemiaulaceae","Climacodium"
247434,"Synanarthrura celtica","Animalia","Arthropoda","Malacostraca","Tanaidacea","Anarthruridae","Synanarthrura"
247356,"Ansphyrapus tudes","Animalia","Arthropoda","Malacostraca","Tanaidacea","Sphyrapodidae","Ansphyrapus"
179855,"Protoaeginella spinipoda","Animalia","Arthropoda","Malacostraca","Amphipoda","Caprellidae","Protoaeginella"
115754,"Pontostratiotes horrida","Animalia","Arthropoda","Copepoda","Harpacticoida","Aegisthidae","Pontostratiotes"
106174,"Scillaelepas gemma","Animalia","Arthropoda","Thecostraca","Calanticomorpha","Calanticidae","Scillaelepas"
183131,"Domromeus heptathrix","Animalia","Arthropoda","Ostracoda","Myodocopida","Cylindroleberididae","Domromeus"
183453,"Synasterope helix","Animalia","Arthropoda","Ostracoda","Myodocopida","Cylindroleberididae","Synasterope"
128109,"Semicytherura sella","Animalia","Arthropoda","Ostracoda","Podocopida","Cytheruridae","Semicytherura"
182945,"Acantholaimus gigantasetosus","Animalia","Nematoda","Chromadorea","Chromadorida","Chromadoridae","Acantholaimus"
182951,"Acantholaimus quintus","Animalia","Nematoda","Chromadorea","Chromadorida","Chromadoridae","Acantholaimus"
182944,"Acantholaimus cyathibucca","Animalia","Nematoda","Chromadorea","Chromadorida","Chromadoridae","Acantholaimus"
182946,"Acantholaimus incomptus","Animalia","Nematoda","Chromadorea","Chromadorida","Chromadoridae","Acantholaimus"
182949,"Acantholaimus megamphis","Animalia","Nematoda","Chromadorea","Chromadorida","Chromadoridae","Acantholaimus"
160873,"Acantholaimus spinicauda","Animalia","Nematoda","Chromadorea","Chromadorida","Chromadoridae","Acantholaimus"
395293,"Simrothiella vasconiensis","Animalia","Mollusca","Solenogastres",NA,"Simrothiellidae","Simrothiella"
139779,"Bathycrinicola micrapex","Animalia","Mollusca","Gastropoda","Littorinimorpha","Eulimidae","Bathycrinicola"
139875,"Ophieulima minima","Animalia","Mollusca","Gastropoda","Littorinimorpha","Eulimidae","Ophieulima"
183193,"Hemiaclis obtusa","Animalia","Mollusca","Gastropoda","Littorinimorpha","Eulimidae","Hemiaclis"
139249,"Gymnobela fulvotincta","Animalia","Mollusca","Gastropoda","Neogastropoda","Raphitomidae","Gymnobela"
181292,"Cyclopecten ambiannulatus","Animalia","Mollusca","Bivalvia","Pectinida","Propeamussiidae","Cyclopecten"
183233,"Lana neglecta","Chromista","Foraminifera","Monothalamea","Astrorhizida","Komokiidae","Lana"
118748,"Macrostylis subinermis","Animalia","Arthropoda","Malacostraca","Isopoda","Macrostylidae","Macrostylis"
110506,"Leptostylis villosa","Animalia","Arthropoda","Malacostraca","Cumacea","Diastylidae","Leptostylis"
110501,"Leptostylis ampullacea","Animalia","Arthropoda","Malacostraca","Cumacea","Diastylidae","Leptostylis"
139855,"Melanella obtusoapicata","Animalia","Mollusca","Gastropoda","Littorinimorpha","Eulimidae","Melanella"
506557,"Yoldiella similis","Animalia","Mollusca","Bivalvia","Nuculanida","Yoldiidae","Yoldiella"
506466,"Tindaria hessleri","Animalia","Mollusca","Bivalvia","Nuculanida","Tindariidae","Tindaria"
689415,"Pisione inkoi","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Pisione"
113877,"Hippocrepinella hirudinea","Chromista","Foraminifera","Monothalamea","Astrorhizida","Hippocrepinellidae","Hippocrepinella"
113834,"Tolypammina vagans","Chromista","Foraminifera","Tubothalamea","Spirillinida","Ammodiscidae","Tolypammina"
183478,"Vaginulina americana","Chromista","Foraminifera","Nodosariata","Vaginulinida","Vaginulinidae","Vaginulina"
112487,"Cornuspira foliacea","Chromista","Foraminifera","Tubothalamea","Miliolida","Cornuspiridae","Cornuspira"
114009,"Reophax micaceus","Chromista","Foraminifera","Nodosariata",NA,"Reophacidae","Reophax"
1347413,"Sphaerephesia martinae","Animalia","Annelida","Polychaeta","Phyllodocida","Sphaerodoridae","Sphaerephesia"
1443313,"Idunella bacheleti","Animalia","Arthropoda","Malacostraca","Amphipoda","Liljeborgiidae","Idunella"
1379630,"Ptilella grandis","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Pennatulidae","Ptilella"
111181,"Nordgaardia pusilla","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Nordgaardia"
183415,"Scrupocellaria jullieni","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Scrupocellaria"
136610,"Cumoniscus kruppi","Animalia","Arthropoda","Tantulocarida",NA,"Cumoniscidae","Cumoniscus"
183151,"Eurycope centobi","Animalia","Arthropoda","Malacostraca","Isopoda","Munnopsidae","Eurycope"
174931,"Betamorpha indentifrons","Animalia","Arthropoda","Malacostraca","Isopoda","Munnopsidae","Betamorpha"
102730,"Stephonyx biscayensis","Animalia","Arthropoda","Malacostraca","Amphipoda","Uristidae","Stephonyx"
136338,"Neotanais sandersi","Animalia","Arthropoda","Malacostraca","Tanaidacea","Neotanaidae","Neotanais"
136432,"Leptognathia crassa","Animalia","Arthropoda","Malacostraca","Tanaidacea","Leptognathiidae","Leptognathia"
136303,"Leviapseudes gracilis","Animalia","Arthropoda","Malacostraca","Tanaidacea","Apseudidae","Leviapseudes"
136298,"Carpoapseudes simplicirostris","Animalia","Arthropoda","Malacostraca","Tanaidacea","Apseudidae","Carpoapseudes"
125336,"Anthomastus purpureus","Animalia","Cnidaria","Anthozoa","Scleralcyonacea","Coralliidae","Anthomastus"
287162,"Nausithoe sorbei","Animalia","Cnidaria","Scyphozoa","Coronatae","Nausithoidae","Nausithoe"
124138,"Hymenaster reticulatus","Animalia","Echinodermata","Asteroidea","Velatida","Pterasteridae","Hymenaster"
124105,"Chondraster grandis","Animalia","Echinodermata","Asteroidea","Valvatida","Poraniidae","Chondraster"
243855,"Ophiomyces delata","Animalia","Echinodermata","Ophiuroidea","Ophioscolecida","Ophiohelidae","Ophiomyces"
242726,"Amphiophiura paupera","Animalia","Echinodermata","Ophiuroidea","Ophiurida","Ophiopyrgidae","Amphiophiura"
140440,"Crenella decussata","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Crenella"
130382,"Namanereis quadraticeps","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Namanereis"
333260,"Euclymene insecta","Animalia","Annelida","Polychaeta",NA,"Maldanidae","Euclymene"
131126,"Laonice appelloefi","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Laonice"
398595,"Pseudoscopelus astronesthidens","Animalia","Chordata","Teleostei","Scombriformes","Chiasmodontidae","Pseudoscopelus"
126437,"Melanogrammus aeglefinus","Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Melanogrammus"
122666,"Amphiporus lactifloreus","Animalia","Nemertea","Hoplonemertea","Monostilifera","Amphiporidae","Amphiporus"
136042,"Golfingia (Golfingia) iniqua","Animalia","Annelida",NA,"Sipuncula","Golfingiidae","Golfingia"
389407,"Laonice junoyi","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Laonice"
396278,"Spiogalea vieitezi","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Spiogalea"
390007,"Flabelligena gascognensis","Animalia","Annelida","Polychaeta","Terebellida","Acrocirridae","Flabelligena"
1296696,"Pseudotanais spicatus","Animalia","Arthropoda","Malacostraca","Tanaidacea","Pseudotanaidae","Pseudotanais"
101860,"Parvipalpus major","Animalia","Arthropoda","Malacostraca","Amphipoda","Caprellidae","Parvipalpus"
244626,"Bathyamaryllis pulchellus","Animalia","Arthropoda","Malacostraca","Amphipoda","Amaryllididae","Bathyamaryllis"
173830,"Promachocrinus kerguelensis","Animalia","Echinodermata","Crinoidea","Comatulida","Antedonidae","Promachocrinus"
119773,"Plectanocotyle gurnardi","Animalia","Platyhelminthes","Monogenea","Mazocraeidea","Plectanocotylidae","Plectanocotyle"
109334,"Hemiurus communis","Animalia","Platyhelminthes","Trematoda","Plagiorchiida","Hemiuridae","Hemiurus"
180847,"Plawenia sphaera","Animalia","Mollusca","Solenogastres",NA,"Simrothiellidae","Plawenia"
406055,"Lyonsiella perplexa","Animalia","Mollusca","Bivalvia",NA,"Lyonsiellidae","Lyonsiella"
140842,"Cetoconcha braziliensis","Animalia","Mollusca","Bivalvia",NA,"Cetoconchidae","Cetoconcha"
118704,"Janirella hessleri","Animalia","Arthropoda","Malacostraca","Isopoda","Janirellidae","Janirella"
283527,"Edwardsia flaccida","Animalia","Cnidaria","Anthozoa","Actiniaria","Edwardsiidae","Edwardsia"
283538,"Edwardsia rigida","Animalia","Cnidaria","Anthozoa","Actiniaria","Edwardsiidae","Edwardsia"
135467,"Praya reticulata","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Praya"
283542,"Edwardsia scabra","Animalia","Cnidaria","Anthozoa","Actiniaria","Edwardsiidae","Edwardsia"
102020,"Autonoe longidigitans","Animalia","Arthropoda","Malacostraca","Amphipoda","Aoridae","Autonoe"
119684,"Gastrocotyle trachuri","Animalia","Platyhelminthes","Monogenea","Mazocraeidea","Gastrocotylidae","Gastrocotyle"
141083,"Turbonilla pauperata","Animalia","Mollusca","Gastropoda",NA,"Pyramidellidae","Turbonilla"
139864,"Melanella similior","Animalia","Mollusca","Gastropoda","Littorinimorpha","Eulimidae","Melanella"
152259,"Thracia gracilis","Animalia","Mollusca","Bivalvia",NA,"Thraciidae","Thracia"
182788,"Claviderma gladiatum","Animalia","Mollusca","Caudofoveata","Chaetodermatida","Prochaetodermatidae","Claviderma"
734521,"Aricidea (Strelzovia) bifurcata","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Aricidea"
734528,"Aricidea (Strelzovia) nekanae","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Aricidea"
734531,"Aricidea (Strelzovia) sardai","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Aricidea"
734524,"Aricidea (Strelzovia) maialenae","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Aricidea"
598864,"Levinsenia kantauriensis","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Levinsenia"
598870,"Paradoneis bathyilvana","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paradoneis"
598871,"Paradoneis mikeli","Animalia","Annelida","Polychaeta",NA,"Paraonidae","Paradoneis"
819389,"Auchenoplax worsfoldi","Animalia","Annelida","Polychaeta","Terebellida","Ampharetidae","Auchenoplax"
765584,"Glyphanostomum moreirai","Animalia","Annelida","Polychaeta","Terebellida","Ampharetidae","Glyphanostomum"
731309,"Echinoderes isabelae","Animalia","Kinorhyncha","Cyclorhagida","Echinorhagata","Echinoderidae","Echinoderes"
491730,"Reophax testaceus","Chromista","Foraminifera","Nodosariata",NA,"Reophacidae","Reophax"
851842,"Parviturbo ergasticus","Animalia","Mollusca","Gastropoda","Trochida","Skeneidae","Parviturbo"
731322,"Echinoderes neospinosus","Animalia","Kinorhyncha","Cyclorhagida","Echinorhagata","Echinoderidae","Echinoderes"
731327,"Echinoderes parrai","Animalia","Kinorhyncha","Cyclorhagida","Echinorhagata","Echinoderidae","Echinoderes"
144773,"Phycodrys rubens","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys"
1245996,"Amphitrite fauveli","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Amphitrite"
1339459,"Euchonicoloides halli","Animalia","Arthropoda","Copepoda","Cyclopoida","Saccopsidae","Euchonicoloides"
559274,"Celtodoryx ciocalyptoides","Animalia","Porifera","Demospongiae","Poecilosclerida","Coelosphaeridae","Celtodoryx"
607064,"Diopatra biscayensis","Animalia","Annelida","Polychaeta","Eunicida","Onuphidae","Diopatra"
137504,"Aktedrilus curvipenis","Animalia","Annelida","Clitellata","Tubificida","Naididae","Aktedrilus"
712532,"Pungitius laevis","Animalia","Chordata","Teleostei","Perciformes","Gasterosteidae","Pungitius"
120018,"Gastrosaccus roscoffensis","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","Gastrosaccus"
148650,"Eurydice naylori","Animalia","Arthropoda","Malacostraca","Isopoda","Cirolanidae","Eurydice"
709875,"Bledius subniger","Animalia","Arthropoda","Hexapoda","Coleoptera","Staphylinidae","Bledius"
150654,"Diglotta mersa","Animalia","Arthropoda","Hexapoda","Coleoptera","Staphylinidae","Diglotta"
388023,"Grania aquitana","Animalia","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Grania"
1464367,"Polycirrus glasbyi","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Polycirrus"
102087,"Corophium arenarium","Animalia","Arthropoda","Malacostraca","Amphipoda","Corophiidae","Corophium"
102292,"Gammarus salinus","Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae","Gammarus"
137574,"Tubificoides diazi","Animalia","Annelida","Clitellata","Tubificida","Naididae","Tubificoides"
1468705,"Cheirocratus pseudosundevallii","Animalia","Arthropoda","Malacostraca","Amphipoda","Cheirocratidae","Cheirocratus"
225833,"Caulibugula arcasounensis","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Caulibugula"
131185,"Spio martinensis","Animalia","Annelida","Polychaeta","Spionida","Spionidae","Spio"
148931,"Thalassiosira nordenskioeldii","Chromista","Bacillariophyta","Bacillariophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira"
829375,"Elasmopus thalyae","Animalia","Arthropoda","Malacostraca","Amphipoda","Maeridae","Elasmopus"
566160,"Melanella spina","Animalia","Mollusca","Gastropoda","Littorinimorpha","Eulimidae","Melanella"
471570,"Caulibugula zanzibariensis","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Caulibugula"
118735,"Microjaera anisopoda","Animalia","Arthropoda","Malacostraca","Isopoda","Janiridae","Microjaera"
410029,"Sida crystallina","Animalia","Arthropoda","Branchiopoda","Ctenopoda","Sididae","Sida"
139908,"Facelina bostoniensis","Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Facelina"
131097,"Sphaerodoropsis parva","Animalia","Annelida","Polychaeta","Phyllodocida","Sphaerodoridae","Sphaerodoropsis"
130491,"Ophelia borealis","Animalia","Annelida","Polychaeta",NA,"Opheliidae","Ophelia"
488695,"Aoroides semicurvatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Aoridae","Aoroides"
135040,"Ploesoma hudsoni","Animalia","Rotifera","Eurotatoria","Ploima","Synchaetidae","Ploesoma"
150489,"Erigone longipalpis","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Erigone"
148669,"Synidotea laevidorsalis","Animalia","Arthropoda","Malacostraca","Isopoda","Idoteidae","Synidotea"
146922,"Melita nitida","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Melita"
107322,"Hyas araneus","Animalia","Arthropoda","Malacostraca","Decapoda","Oregoniidae","Hyas"
409915,"Polyphemus pediculus","Animalia","Arthropoda","Branchiopoda","Onychopoda","Polyphemidae","Polyphemus"
130641,"Eumida bahusiensis","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eumida"
390274,"Divaricella chavani","Animalia","Mollusca","Bivalvia","Lucinida","Lucinidae","Divaricella"
111631,"Anguinella palmata","Animalia","Bryozoa","Gymnolaemata","Ctenostomatida","Nolellidae","Anguinella"
495196,"Chara virgata","Plantae","Charophyta","Charophyceae","Charales","Characeae","Chara"
507523,"Circenita varia","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Circenita"
709684,"Diglotta sinuaticollis","Animalia","Arthropoda","Hexapoda","Coleoptera","Staphylinidae","Diglotta"
609833,"Mastogloia dansei","Chromista","Bacillariophyta","Bacillariophyceae","Mastogloiales","Mastogloiaceae","Mastogloia"
744390,"Ericthonius didymus","Animalia","Arthropoda","Malacostraca","Amphipoda","Ischyroceridae","Ericthonius"
1464368,"Polycirrus gujanensis","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Polycirrus"
208062,"Terebra babylonia","Animalia","Mollusca","Gastropoda","Neogastropoda","Terebridae","Terebra"
1464370,"Polycirrus nogueirai","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Polycirrus"
105489,"Geophilus algarum","Animalia","Arthropoda","Chilopoda","Geophilomorpha","Geophilidae","Geophilus"
138814,"Assiminea grayana","Animalia","Mollusca","Gastropoda","Littorinimorpha","Assimineidae","Assiminea"
102836,"Melita coroninii","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Melita"
507067,"Atrina zelandica","Animalia","Mollusca","Bivalvia","Ostreida","Pinnidae","Atrina"
102005,"Ampithoe valida","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampithoidae","Ampithoe"
116980,"Piscicola geometra","Animalia","Annelida","Clitellata","Rhynchobdellida","Piscicolidae","Piscicola"
195991,"Salvatoria swedmarki","Animalia","Annelida","Polychaeta","Phyllodocida","Syllidae","Salvatoria"
137101,"Lagenorhynchus albirostris","Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Lagenorhynchus"
394918,"Echinorhynchus lageniformis","Animalia","Acanthocephala","Palaeacanthocephala","Echinorhynchida","Echinorhynchidae","Echinorhynchus"
438782,"Duplicaria duplicata","Animalia","Mollusca","Gastropoda","Neogastropoda","Terebridae","Duplicaria"
367844,"Meretrix lamarckii","Animalia","Mollusca","Bivalvia","Venerida","Veneridae","Meretrix"
434309,"Lucerapex denticulata","Animalia","Mollusca","Gastropoda","Neogastropoda","Turridae","Lucerapex"
506995,"Jouannetia semicaudata","Animalia","Mollusca","Bivalvia","Myida","Pholadidae","Jouannetia"
112727,"Spiroloculina grateloupi","Chromista","Foraminifera","Tubothalamea","Miliolida","Spiroloculinidae","Spiroloculina"
468283,"Membranipora rustica","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora"
151088,"Thoracochaeta zosterae","Animalia","Arthropoda","Hexapoda","Diptera","Sphaeroceridae","Thoracochaeta"
503319,"Prokelisia marginata","Animalia","Arthropoda","Hexapoda","Hemiptera","Delphacidae","Prokelisia"
118126,"Neobisium maritimum","Animalia","Arthropoda","Arachnida","Pseudoscorpionida","Neobisiidae","Neobisium"
150480,"Erigone arctica","Animalia","Arthropoda","Arachnida","Araneae","Linyphiidae","Erigone"
118949,"Lekanesphaera bocqueti","Animalia","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Lekanesphaera"
118960,"Lekanesphaera teissieri","Animalia","Arthropoda","Malacostraca","Isopoda","Sphaeromatidae","Lekanesphaera"
255999,"Ianiropsis serricaudis","Animalia","Arthropoda","Malacostraca","Isopoda","Janiridae","Ianiropsis"
102064,"Argissa hamatipes","Animalia","Arthropoda","Malacostraca","Amphipoda","Argissidae","Argissa"
107725,"Calastacus laevis","Animalia","Arthropoda","Malacostraca","Decapoda","Axiidae","Calastacus"
394693,"Schendyla monodi","Animalia","Arthropoda","Chilopoda","Geophilomorpha","Schendylidae","Schendyla"
412863,"Bythotrephes longimanus","Animalia","Arthropoda","Branchiopoda","Onychopoda","Cercopagididae","Bythotrephes"
289939,"Eusmilia fastigiata","Animalia","Cnidaria","Anthozoa","Scleractinia","Meandrinidae","Eusmilia"
156887,"Mytilopsis leucophaeata","Animalia","Mollusca","Bivalvia","Myida","Dreissenidae","Mytilopsis"
137397,"Achaeta littoralis","Animalia","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Achaeta"
233941,"Acipenser ruthenus","Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Acipenser"
150697,"Omalium riparium","Animalia","Arthropoda","Hexapoda","Coleoptera","Staphylinidae","Omalium"
135721,"Collocheres breei","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Asterocheridae","Collocheres"
105212,"Schistocephalus solidus","Animalia","Platyhelminthes","Cestoda","Diphyllobothriidea","Diphyllobothriidae","Schistocephalus"
216683,"Cerithium atromarginatum","Animalia","Mollusca","Gastropoda","[unassigned] Caenogastropoda","Cerithiidae","Cerithium"
504129,"Saldula setulosa","Animalia","Arthropoda","Hexapoda","Hemiptera","Saldidae","Saldula"
206982,"Stylophora pistillata","Animalia","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","Stylophora"
130599,"Pholoe baltica","Animalia","Annelida","Polychaeta","Phyllodocida","Sigalionidae","Pholoe"
334843,"Spirorbis (Spirorbis) tridentatus","Animalia","Annelida","Polychaeta","Sabellida","Serpulidae","Spirorbis"
592089,"Capitella teleta","Animalia","Annelida","Polychaeta",NA,"Capitellidae","Capitella"
488682,"Aoroides curvipes","Animalia","Arthropoda","Malacostraca","Amphipoda","Aoridae","Aoroides"
131503,"Neoamphitrite edwardsii","Animalia","Annelida","Polychaeta","Terebellida","Terebellidae","Neoamphitrite"
509590,"Scoliotropis latestriata","Chromista","Bacillariophyta","Bacillariophyceae","Naviculales","Scoliotropidaceae","Scoliotropis"
640811,"Actinoptychus janischii","Chromista","Bacillariophyta","Bacillariophyceae","Coscinodiscales","Heliopeltaceae","Actinoptychus"
175430,"Nitzschia ovalis","Chromista","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia"
128353,"Paradoxostoma trieri","Animalia","Arthropoda","Ostracoda","Podocopida","Paradoxostomatidae","Paradoxostoma"
151075,"Coelopa (Coelopa) pilipes","Animalia","Arthropoda","Hexapoda","Diptera","Coelopidae","Coelopa"
829230,"Neoleria maritima","Animalia","Arthropoda","Hexapoda","Diptera","Heleomyzidae","Neoleria"
494272,"Callicorixa praeusta","Animalia","Arthropoda","Hexapoda","Hemiptera","Corixidae","Callicorixa"
345919,"Acartia (Acanthacartia) bifilosa","Animalia","Arthropoda","Copepoda","Calanoida","Acartiidae","Acartia"
103076,"Bathyporeia tenuipes","Animalia","Arthropoda","Malacostraca","Amphipoda","Bathyporeiidae","Bathyporeia"
103166,"Stenothoe marina","Animalia","Arthropoda","Malacostraca","Amphipoda","Stenothoidae","Stenothoe"
179881,"Ampelisca cavicoxa","Animalia","Arthropoda","Malacostraca","Amphipoda","Ampeliscidae","Ampelisca"
148374,"Daphnia hyalina","Animalia","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia"
136664,"Batillipes littoralis","Animalia","Tardigrada","Heterotardigrada","Arthrotardigrada","Batillipedidae","Batillipes"
207516,"Siderastrea siderea","Animalia","Cnidaria","Anthozoa","Scleractinia","Rhizangiidae","Siderastrea"
207449,"Favites abdita","Animalia","Cnidaria","Anthozoa","Scleractinia","Merulinidae","Favites"
207417,"Diploastrea heliopora","Animalia","Cnidaria","Anthozoa","Scleractinia","Diploastraeidae","Diploastrea"
117804,"Phialella quadrata","Animalia","Cnidaria","Hydrozoa","Leptothecata","Phialellidae","Phialella"
140657,"Crassostrea virginica","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Crassostrea"
140029,"Ancula gibbosa","Animalia","Mollusca","Gastropoda","Nudibranchia","Goniodorididae","Ancula"
137427,"Lumbricillus buelowi","Animalia","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Lumbricillus"
130642,"Eumida ockelmanni","Animalia","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Eumida"
234851,"Alitta virens","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Alitta"
129896,"Notomastus exsertilis","Animalia","Annelida","Polychaeta",NA,"Capitellidae","Notomastus"
143072,"Cystiplex axi","Animalia","Platyhelminthes",NA,"Rhabdocoela","Cystiplanidae","Cystiplex"
136082,"Siphonosoma arcassonense","Animalia","Annelida",NA,"Sipuncula","Siphonosomatidae","Siphonosoma"
577501,"Schoenoplectus americanus","Plantae","Tracheophyta","Magnoliopsida","Poales","Cyperaceae","Schoenoplectus"
149355,"Glyphodesmis distans","Chromista","Bacillariophyta","Bacillariophyceae","Triceratiales","Plagiogrammaceae","Glyphodesmis"
149622,"Chaetoceros cinctus","Chromista","Bacillariophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros"
163277,"Melosira undulata","Chromista","Bacillariophyta","Bacillariophyceae","Melosirales","Melosiraceae","Melosira"
149222,"Chaetoceros pseudocrinitus","Chromista","Bacillariophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros"
137465,"Marionina mesopsamma","Animalia","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Marionina"
137475,"Marionina weilli","Animalia","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Marionina"
102831,"Maerella tenuimana","Animalia","Arthropoda","Malacostraca","Amphipoda","Maeridae","Maerella"
353163,"Lichothuria mandibularis","Animalia","Arthropoda","Copepoda","Cyclopoida","Synapticolidae","Lichothuria"
352382,"Humesulus lobatus","Animalia","Arthropoda","Copepoda","Cyclopoida","Lichomolgidae","Humesulus"
353639,"Nanaspis pusilla","Animalia","Arthropoda","Copepoda","Siphonostomatoida","Nanaspididae","Nanaspis"
127959,"Cuneocythere semipunctata","Animalia","Arthropoda","Ostracoda","Podocopida","Cuneocytheridae","Cuneocythere"
100833,"Urticina eques","Animalia","Cnidaria","Anthozoa","Actiniaria","Actiniidae","Urticina"
210916,"Thelenota ananas","Animalia","Echinodermata","Holothuroidea","Synallactida","Stichopodidae","Thelenota"
119700,"Hexabothrium appendiculatum","Animalia","Platyhelminthes","Monogenea","Diclybothriidea","Hexabothriidae","Hexabothrium"
142994,"Pogaina arcassonensis","Animalia","Platyhelminthes",NA,"Rhabdocoela","Provorticidae","Pogaina"
